read_id	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod	alignment_genome	alignment_direction	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score	alignment_coverage
c301d17d-3081-4624-9ba3-acf2641f81db	HTT	+	26	6.43732478396302	6.02432054270258	-4133.98255597402	5638	476	-	Targeting	+	10	3173	35	3003	37	232	2931	2863	0.9768	0.894687	4609	0.976024
c30d3b50-e477-4394-b03d-69abd2ba96da	HTT	-	25	6.48010816372198	7.27538846127216	-4707.47327665568	25715	658	-	Targeting	-	6	3188	11	3007	36	222	2960	2897	0.978716	0.900249	4741	0.975288
c31d8a47-2238-4810-a190-e524eda36266	HTT	+	29	6.43317479632038	6.15005938635675	-5328.94131459806	6819	957	-	Targeting	+	1	3188	28	3067	94	242	2945	2834	0.962309	0.863761	4082	0.955238
c3964119-5773-44f4-87dc-88279bba9fea	HTT	+	30	6.52245889874739	7.93325504351266	-4143.91874687807	5344	651	-	Targeting	+	1	3188	29	2990	57	283	2904	2793	0.961777	0.860974	4020	0.966711
c39f079d-ea63-4dfc-a5b0-c1e075ea3c8b	HTT	-	27	6.10246190484965	7.22019940112011	-4831.11697096663	24513	778	-	Targeting	-	1	3188	16	3024	64	243	2944	2857	0.970448	0.878807	4359	0.96493
c3bc8611-4dad-4dd0-8d5b-55c39af9dbce	HTT	+	17	6.31749164276669	7.04001027960526	-3879.72508915219	5808	311	-	Targeting	+	1	2717	30	2586	64	224	2492	2408	0.966292	0.866187	3508	0.958462
c3cf5c5e-6a24-4411-a085-e00335485217	HTT	+	25	6.33620162144341	6.70906239421124	-4471.19892271278	8547	498	-	Targeting	+	12	3188	35	3033	56	234	2942	2862	0.972808	0.88552	4464	0.966174
c3d56783-3549-4406-a3a8-996952095af6	HTT	+	25	6.38099708767627	6.23503419497495	-5331.03203143045	6655	989	-	Targeting	+	3	3188	28	3052	46	207	2978	2901	0.974144	0.897864	4699	0.971298
c446b00e-360c-45eb-adc1-aa058bd1fe65	HTT	+	28	6.32112420465528	7.19779907137655	-4900.54943287861	5501	728	-	Targeting	+	1	3176	26	3032	74	243	2932	2856	0.974079	0.87904	4363	0.958483
c48bf630-4b07-4808-a4ac-6a53734fc331	HTT	-	25	6.14429808532047	6.84994348000521	-4681.67595263214	21308	763	-	Targeting	-	17	3188	5	2972	49	253	2918	2836	0.971899	0.880745	4354	0.972991
c4935214-436e-4eb9-9732-2da7bc560bd8	HTT	+	30	6.23314373771298	6.69575354968495	-4928.87817550941	5985	680	-	Targeting	+	28	3188	47	3015	63	255	2905	2783	0.958003	0.863481	3984	0.959062
c4b33191-653d-4d8f-9351-c8cd9b87fc7a	HTT	-	28	6.58424049112982	6.91653471152103	-5401.24283831903	25490	981	-	Targeting	-	1	3188	12	3021	65	243	2944	2833	0.962296	0.871156	4146	0.966196
c4b46c4b-8f48-4332-9bea-23568c541f72	HTT	+	26	7.35992323294194	6.41736164625243	-4488.03505463865	4714	613	-	Targeting	+	1	3188	30	3014	40	243	2944	2877	0.977242	0.89154	4567	0.97258
c4cdc97f-0e22-4c52-a80a-237171a67c8b	HTT	-	24	6.81702781707723	6.58784638812629	-4825.49727335275	23967	787	-	Targeting	-	2	3188	18	3003	49	250	2936	2849	0.970368	0.88068	4373	0.968977
c572c28b-6747-4b1e-a8bf-9f73ac8c0448	HTT	+	26	6.92182433257818	6.87945985194937	-4396.58883358273	5450	634	-	Targeting	+	9	3188	33	3032	66	246	2933	2808	0.957382	0.865331	4089	0.963535
c5b2caae-3f24-4932-a74d-be7c0e6045e4	HTT	+	28	6.12817661411411	6.52044480846774	-5135.96212159446	6284	875	-	Targeting	+	1	3188	28	3035	54	234	2953	2876	0.973925	0.88738	4531	0.968832
c5d65d4d-3f4a-4af7-91b2-7c4d05385558	HTT	+	27	6.97933620413823	6.85391385310306	-4804.55144229043	6100	762	-	Targeting	+	3	3188	30	3008	54	261	2924	2828	0.967168	0.873109	4207	0.967571
c5f44eec-9ff7-43d2-99ea-b306427da80e	HTT	+	25	7.47531603715551	6.72313437919182	-4135.60252876295	5737	681	-	Targeting	+	1	3188	29	2965	43	294	2893	2810	0.97131	0.869969	4220	0.970805
c6040dab-ba45-4f75-b107-55e980d63f88	HTT	+	28	6.11526494665535	6.25073349065822	-5412.22579031557	6217	1086	-	Targeting	+	8	3155	36	3040	67	210	2937	2871	0.977528	0.893279	4603	0.954191
c608a5b0-3653-4669-bf04-c1de695e7860	HTT	+	23	7.10120290194912	6.79229998085432	-4129.83009781153	5665	552	-	Targeting	+	1	3188	28	3000	55	270	2917	2819	0.966404	0.869525	4171	0.968138
c644d181-86f6-4a15-a587-2a525bc88afe	HTT	+	27	6.57861457129293	7.26735981743666	-3930.93332069321	19245	574	-	Targeting	+	6	2024	33	1848	12	215	1803	1773	0.983361	0.873399	2823	0.975649
c68c4ac1-42fd-4d74-9323-6c13d702d5e1	HTT	+	26	6.23510366123691	6.27692055273559	-4846.29212925106	6187	705	-	Targeting	+	1	3179	30	2981	89	316	2862	2747	0.959818	0.840833	3678	0.953047
c6c55990-2971-4c98-a6f3-a099c39e82c1	HTT	+	26	7.88738219759735	6.99872164067975	-4126.63760992753	5470	614	-	Targeting	+	2	2746	27	2554	37	254	2490	2418	0.971084	0.869471	3624	0.97076
c6ce9abc-956d-452e-93c3-adebd3a9d782	HTT	+	26	7.01252469960709	6.92413863229385	-4306.57850534306	5992	890	-	Targeting	+	1	3188	28	3034	43	224	2963	2903	0.97975	0.898762	4733	0.972751
c7069db7-a829-4430-99b6-180d0e21c893	HTT	+	27	7.61680798652845	6.26341781477411	-4011.09438487807	4712	405	-	Targeting	+	1	3169	27	2977	64	282	2886	2812	0.974359	0.870049	4220	0.959761
c76d78c5-374f-40a0-9ff8-c4d9d1d0249d	HTT	+	26	6.75959851270053	7.32150567658438	-4380.25527930194	5086	773	-	Targeting	+	14	3188	34	3070	72	210	2964	2893	0.976046	0.891251	4575	0.961713
c7ab64b1-bcbe-432c-bd00-3d851a746d38	HTT	+	25	6.33506754912664	6.93358643741491	-4880.68780738755	5371	610	-	Targeting	+	1	3188	28	3063	58	210	2977	2889	0.97044	0.890293	4506	0.967187
c7c22ba7-c8d7-4254-ba08-3275eaebb503	HTT	+	25	6.58334974425932	6.07861178620637	-4518.50186698299	6063	628	-	Targeting	+	1	3188	28	3082	79	212	2975	2914	0.979496	0.892223	4662	0.960607
c7fcf126-5ffe-4ad2-82bd-94a16a3c227d	HTT	+	27	7.22991091401217	7.27387772351615	-4444.44223419923	5063	521	-	Targeting	+	14	3182	37	3054	64	215	2953	2865	0.9702	0.886448	4468	0.961889
c8786456-e070-455b-985e-35f9a7eaa3b1	HTT	+	26	6.60109530943226	7.08871597782258	-4613.91865805338	6132	754	-	Targeting	+	1	3188	28	3024	56	247	2940	2812	0.956463	0.867098	4110	0.967423
c87a6ad8-1e58-4d3d-b63a-06ec7433491d	HTT	+	27	6.10383200980018	6.76812265678255	-4186.22818163952	6241	758	-	Targeting	+	1	3180	28	3033	69	243	2936	2850	0.970708	0.877463	4384	0.963255
c8b99c67-e7a4-4d90-9191-c301266ed5b6	HTT	+	25	6.01811948667417	6.99059126053854	-4541.127022434	13352	563	-	Targeting	+	1	3188	29	3054	47	209	2978	2924	0.981867	0.904143	4863	0.970665
c8e24c3c-7c84-47a4-8162-212fa3b404be	HTT	+	27	6.78925446189242	6.56773466710571	-4087.45013171036	5537	506	-	Targeting	+	1	3129	30	2955	33	236	2892	2833	0.979599	0.896235	4595	0.965609
c920c2dd-f7d0-42fb-95e8-4d078573f783	HTT	+	27	6.43118379452668	7.07559742647059	-4524.77068274929	6327	750	-	Targeting	+	14	3188	28	2981	49	270	2904	2834	0.975895	0.879305	4437	0.969616
c92c6724-09ff-4d6b-9e1d-ec6c35af3505	HTT	+	28	6.14974127106286	6.53349191626627	-4857.10654226527	6046	737	-	Targeting	+	1	3187	27	3052	85	246	2940	2842	0.966667	0.868847	4175	0.957967
c94a70fe-ba26-488d-9005-27b83a28e518	HTT	-	26	6.16738610017924	6.39946684966216	-4787.8563470882	25507	689	-	Targeting	-	1	3187	14	3053	75	222	2964	2874	0.969636	0.881325	4402	0.962025
c95345f1-abb3-4816-8abd-64664754205a	HTT	-	25	6.20498597312381	6.71775237954852	-5553.55824490924	27603	771	-	Targeting	-	1	3188	13	3010	48	238	2949	2871	0.97355	0.887481	4492	0.970704
c9b6efa6-ec51-4c8a-b636-c4a01afb6da4	HTT	+	25	6.60744651788933	6.91639668924825	-4128.84738355009	5613	714	-	Targeting	+	1	3188	28	3050	70	235	2952	2874	0.973577	0.882407	4485	0.963132
c9deb611-a26e-422f-bf3d-62248a947828	HTT	+	25	6.84437808827457	6.5458727046278	-4160.15145888985	5124	653	-	Targeting	+	1	3188	19	3023	39	222	2965	2895	0.976391	0.897396	4710	0.976292
c9f8e1e7-a47b-4153-8d00-a8f2eefa2741	HTT	+	26	7.09122054303279	6.39286397971854	-4061.92330917683	6113	557	-	Targeting	+	1	3182	28	2990	40	259	2922	2821	0.965435	0.875815	4238	0.97141
ca086b92-be02-42d8-8d38-773f37fb0238	HTT	+	26	7.15627551251814	6.42843191964286	-4236.79372259966	6742	691	-	Targeting	+	14	3129	37	3030	88	210	2905	2813	0.96833	0.878239	4170	0.947798
ca3f446f-fc19-4e0e-9ff8-d20f26692104	HTT	+	28	6.69398812071918	6.550963083903	-4321.32820623067	5491	648	-	Targeting	+	1	3183	28	3016	44	238	2944	2879	0.977921	0.892436	4600	0.97258
ca7f00d3-9074-4dfb-b7ed-ea3665ac30ca	HTT	-	26	6.81320117462201	7.23157065808557	-4788.49601445458	23510	731	-	Targeting	-	1	3188	14	3010	52	243	2944	2871	0.975204	0.886385	4501	0.970016
cb20a71b-a7f2-4c52-ad9a-0fab0775d4f6	HTT	-	29	6.08035862087993	6.02071141098485	-5448.90642984635	27028	947	-	Targeting	-	20	3188	11	3023	56	212	2956	2882	0.974966	0.893921	4585	0.96918
cbdc33f2-18c2-4a9b-adc9-ac13168e093f	HTT	+	26	6.01994500865498	6.02522028763995	-4840.88770502532	6108	558	-	Targeting	+	1	3188	27	3077	56	193	2994	2940	0.981964	0.906568	4891	0.968305
cc20a442-7262-4cdd-b474-2609b4f22341	HTT	+	28	7.02191323578042	6.99472642658316	-4467.15571196618	5855	728	-	Targeting	+	1	3080	28	2945	81	243	2836	2723	0.960155	0.861709	3916	0.962335
cc6f7eac-f73f-4b5f-8edc-ad33fc9c6dcf	HTT	+	23	6.64829999359193	6.61837911542001	-4300.54389039847	5939	374	-	Targeting	+	1	3188	28	3015	66	266	2921	2830	0.968846	0.869966	4201	0.964345
ccad04b6-f2f1-45d3-8441-bf15529b8ce4	HTT	+	26	6.29630322084108	6.17816253206623	-4620.78946342645	6497	718	-	Targeting	+	1	3188	23	3110	79	179	3008	2927	0.973072	0.896203	4640	0.963485
ccb55380-c699-4578-b8d7-1f7324ee3da6	HTT	+	27	6.36412576159591	7.68744772304833	-4706.0359300135	6912	805	-	Targeting	+	1	3188	25	3051	47	208	2979	2877	0.96576	0.88961	4439	0.971307
cd207027-4a3b-4666-bc4c-41e1bae7b4f3	HTT	+	25	6.67158386665587	7.22107028489399	-4451.71610721825	5477	702	-	Targeting	+	1	3188	26	3042	44	215	2972	2894	0.973755	0.895698	4674	0.971877
cd439ce8-e413-46fa-ab46-8c224f854229	HTT	-	32	6.6153534679878	6.78059461805556	-8334.08793742028	23309	1231	-	Targeting	-	12	3188	0	3111	85	150	3026	2947	0.973893	0.903711	4548	0.964001
cd625201-f3e6-48c8-8329-8268f5741e0b	HTT	+	25	6.83716238648047	6.65290132315153	-4015.77995268412	6560	427	-	Targeting	+	1	3188	27	3007	56	263	2924	2846	0.973324	0.877582	4348	0.967891
cd7d0a4d-b886-49fe-950c-e41ef00e1120	HTT	+	25	7.4608383058563	6.22210993407747	-3939.44188109588	4933	419	-	Targeting	+	1	3188	28	3069	61	207	2980	2919	0.97953	0.898707	4771	0.966278
cd8a827b-8f49-41e3-a399-4ebf19e1769a	HTT	-	21	6.71820536562716	7.11305458741522	-4871.73527252663	22897	665	-	Targeting	-	1	3187	13	2977	70	292	2894	2789	0.963718	0.856573	3915	0.963062
cdab5090-8ec5-40ba-ab88-eef68b88d6e6	HTT	-	27	6.53781097674323	6.44041329587637	-4804.89484215825	25087	711	-	Targeting	-	1	3188	14	2963	45	283	2904	2795	0.962466	0.86479	4053	0.970913
cdd112c3-3730-4434-ac43-09d3d70e9dbe	HTT	+	24	7.46827309119083	6.56067738939725	-3976.6257370385	5092	388	-	Targeting	+	1	3176	31	3022	58	242	2933	2845	0.969997	0.879988	4380	0.970549
cddd7f3e-432b-4422-9848-f7c72f71b5f2	HTT	-	23	6.42118468237705	6.70218769629397	-4550.14893172095	23891	637	-	Targeting	-	1	3186	12	2994	56	259	2926	2847	0.973001	0.878433	4366	0.966953
ce092744-b779-4705-8cc9-aabd5a6500c9	HTT	+	27	6.30708740234375	6.9377473776605	-4729.85911793333	6102	768	-	Targeting	+	1	3188	28	3633	629	211	2976	2916	0.979839	0.764151	4233	0.933794
ce1f2477-3138-49a3-8138-ee05757c1ca1	HTT	+	30	6.40036052766393	6.92113152649177	-5011.62840943816	7165	951	-	Targeting	+	14	3188	40	2982	76	308	2866	2786	0.972087	0.857231	4000	0.957568
ce21f7d3-cc47-4232-9126-0e905759a77a	HTT	+	25	6.77556064523381	6.31862168790453	-4312.23830677245	4857	670	-	Targeting	+	3	3188	33	2934	72	356	2829	2734	0.966419	0.839423	3744	0.959308
ce3fae6e-4cbd-41ca-a2fe-899e35f47ca2	HTT	+	24	6.0097289961459	6.48800747191482	-4337.56003863534	5503	609	-	Targeting	+	1	3188	28	3053	71	233	2954	2891	0.978673	0.887354	4565	0.962842
ce59cecc-eca2-4c96-afad-fb60dd9fcc2b	HTT	+	27	6.88051115990378	7.1726790581116	-4109.45947040121	6082	531	-	Targeting	-	1084	3188	0	2067	27	64	2040	1991	0.97598	0.934303	3368	0.6401
ce62f688-2054-4913-9105-4c27d20d32c1	HTT	+	28	6.90451718411063	6.14128410218254	-4248.26051756734	5444	475	-	Targeting	+	1	3188	28	3050	74	239	2948	2858	0.969471	0.876418	4318	0.961827
ce674a55-7c4d-460a-9000-715c117d7010	HTT	+	27	6.56574274820574	6.94057533957742	-4074.17910457728	5152	613	-	Targeting	+	1	3188	28	3011	70	274	2913	2820	0.968074	0.865827	4099	0.962975
ce68e942-1bbe-4753-9799-17d381fdde24	HTT	+	27	6.38639782321069	8.12921055894946	-4604.89555406462	5767	794	-	Targeting	+	9	3188	33	3060	77	229	2950	2870	0.972881	0.88145	4449	0.959038
ce7671c5-7106-478a-9c2c-88d799dbe20d	HTT	-	23	7.72628359312848	6.37756736314165	-4141.51647087384	20123	636	-	Targeting	-	4	3186	18	2967	63	296	2886	2790	0.966736	0.859784	3980	0.963284
cf2620ae-c4fe-4ccc-94cc-7d671bc9e37b	HTT	+	13	7.44081570335546	7.00394978673697	-3451.60562112895	7052	333	-	Targeting	+	1	3142	30	3057	77	191	2950	2869	0.972542	0.891548	4600	0.955002
cf3c6fb1-1f33-4253-9fda-68b5e0142bd6	HTT	+	28	6.17354748989475	6.84914669171854	-4687.35464500303	5676	769	-	Targeting	+	1	3188	24	3054	69	226	2961	2868	0.968592	0.880835	4412	0.964809
cf48c774-5377-4cc8-bccb-8ee48fad7636	HTT	-	23	6.06116651531606	6.66228509092809	-4892.32454764153	25055	743	-	Targeting	-	1	3188	15	3011	33	224	2963	2891	0.9757	0.897826	4703	0.974992
cf876a8d-51d5-4aa8-8ef0-29b14310413d	HTT	+	27	6.67498514634756	6.48617470155639	-4976.7859653219	6237	937	-	Targeting	+	10	3161	36	2992	61	256	2895	2809	0.970294	0.874533	4209	0.963074
cf9e2780-d1a5-4487-a29a-745ce270db0f	HTT	+	27	6.60592574860724	6.51002475379434	-4007.25811399101	5953	444	-	Targeting	+	1	3188	28	3039	47	223	2964	2886	0.973684	0.892393	4617	0.971485
cfcf2b50-e368-4d69-83c5-1bacc227e2f4	HTT	+	25	7.52112834466839	7.81564333422227	-4124.55720106722	4761	662	-	Targeting	+	2	3188	27	2988	63	288	2898	2774	0.957212	0.853801	3843	0.966
cfe48591-c962-4d5e-b0c3-4ef221a9938a	HTT	-	28	6.21123444056649	6.17685255363806	-5153.22912231895	28792	806	-	Targeting	-	1	3188	15	2998	37	241	2946	2889	0.980652	0.896092	4660	0.973562
cfe5b92b-d25e-4960-bc21-7df88d4e7ac9	HTT	+	26	7.36412400465745	6.80739618971128	-4343.96103663086	5754	816	-	Targeting	+	2	3188	27	3006	57	264	2922	2840	0.971937	0.875732	4297	0.96755
cff6d8ff-4cb8-4428-9503-ed86a2cb93aa	HTT	-	26	6.35985412597656	7.26886775961147	-5191.21582911672	24710	729	-	Targeting	-	12	3188	0	3026	86	236	2940	2836	0.964626	0.869405	4158	0.962042
d0378d3f-105b-4b66-aa66-2abb5e56921a	HTT	-	26	6.72963606411142	6.43111145320197	-5123.58401811737	24935	843	-	Targeting	-	1	3188	15	3025	46	223	2964	2904	0.979757	0.898237	4687	0.97053
d07a9b79-c579-4d33-8dab-2848fcc3c50b	HTT	-	24	6.85809525420553	6.24624422469588	-4802.32181450767	24974	746	-	Targeting	-	1	3188	14	3053	69	217	2970	2863	0.963973	0.8793	4377	0.96366
d087d291-0f4b-4ace-88eb-87e043790ac1	HTT	+	26	6.43438288488584	7.01768217379004	-4684.73133386812	5713	843	-	Targeting	+	1	3188	28	3026	36	225	2962	2890	0.975692	0.89668	4676	0.974342
d0b49f5d-93bd-412c-aec5-2c428f9437b0	HTT	-	25	6.50941280639187	7.46080355004789	-4500.43807278128	26114	654	-	Targeting	-	1	3188	35	3031	31	222	2965	2901	0.978415	0.901492	4794	0.969271
d0bc991e-48ef-4e57-a96f-5f63ef67b7fa	HTT	+	24	6.97207131852465	6.73346209691401	-4186.15643305982	5191	687	-	Targeting	+	1	3164	29	3009	52	235	2928	2872	0.980874	0.893313	4611	0.960945
d0d13b57-77b3-4eb4-9995-04860a947535	HTT	+	28	6.49670733173077	6.63657473793513	-5036.26988730477	5874	823	-	Targeting	+	1	3188	31	3051	47	214	2973	2905	0.977127	0.898268	4733	0.969984
d11bb137-a703-4057-9ca6-957b6fe43b78	HTT	-	25	6.09853553771973	7.09816340718454	-4540.82503214493	24299	710	-	Targeting	-	8	3188	14	2963	30	261	2919	2854	0.977732	0.889097	4540	0.975928
d11e84cb-6049-4006-a81c-58d22c2ad9ed	HTT	+	27	6.77306586945032	7.79320168417008	-4275.20371085924	5754	731	-	Targeting	+	1	3188	30	3130	60	147	3040	2983	0.98125	0.918694	5089	0.967229
d11f63b6-98c2-48af-b30f-7f386f9c9eb3	HTT	+	31	6.41662085588633	6.91404693455475	-5101.84223788669	6190	909	-	Targeting	+	1	3188	30	3144	113	186	3001	2875	0.958014	0.871212	4172	0.950887
d139074e-f755-4342-a37d-e3cdf09a2935	HTT	+	26	6.47685732338736	7.45998154318953	-4773.31884356018	5591	731	-	Targeting	+	14	3188	42	3041	61	236	2938	2849	0.969707	0.88068	4398	0.962332
d1424fdd-e378-4c81-9d24-4e0957f6889d	HTT	-	24	6.55298820109439	7.90054111704355	-4527.33822488032	23527	745	-	Targeting	-	1	3188	14	3009	60	252	2935	2867	0.976831	0.882969	4488	0.966414
d170cebb-5447-4671-b0bf-1c88a91db130	HTT	-	27	6.52063177244582	6.62936996575637	-4581.85725866834	26622	751	-	Targeting	-	1	3183	14	3045	63	214	2968	2916	0.98248	0.898613	4717	0.96646
d19b9ce2-7dc6-4c9f-8f4d-f7486c6392a9	HTT	-	26	6.12402873211596	7.20079235071045	-4471.3387835089	23592	716	-	Targeting	-	12	3188	0	2960	54	270	2906	2813	0.967997	0.870898	4177	0.972232
d1db0ec6-1f5a-4bfd-90f4-8a4b077095e0	HTT	+	22	6.29068965976962	7.24935246145488	-5246.57724648015	6332	736	-	Targeting	+	1	2942	26	2803	55	219	2722	2633	0.967303	0.878838	4058	0.971102
d1e77627-1e8e-46b4-a805-e950be3cdc28	HTT	+	29	6.85174176296388	7.04111527423469	-4659.745608784	5347	827	-	Targeting	+	18	3179	42	3011	37	229	2932	2855	0.973738	0.892745	4603	0.967018
d205f079-70e4-4e8b-8529-5211754650a6	HTT	-	27	6.04109079144858	6.17259532341963	-5622.84171615266	23360	854	-	Targeting	-	1	3187	21	3007	66	266	2920	2825	0.967466	0.868696	4133	0.961159
d2375cc2-17c0-448d-b5bf-826161d96360	HTT	-	26	6.41374787258038	6.18839399030459	-4499.26973745034	23299	644	-	Targeting	-	1	3188	15	3014	36	224	2963	2879	0.97165	0.893267	4616	0.97403
d23aa243-bc3c-409c-9a7c-edbffe4002a8	HTT	+	26	6.36392843934911	7.51430844362283	-4210.77125585753	5783	607	-	Targeting	+	1	3160	29	2962	35	261	2898	2777	0.958247	0.869443	4096	0.97379
d2be77c7-1005-4654-b1ce-4fd2384c0218	HTT	+	26	6.11300187738398	6.80843637589928	-4442.50169960606	5213	716	-	Targeting	+	10	3188	35	3021	60	252	2926	2866	0.979494	0.885114	4573	0.963451
d2c63997-d44c-4cf1-bb27-eead49c4e9f3	HTT	+	25	7.50865007607678	7.066541342266	-4749.04243317438	7285	946	-	Targeting	+	1	3188	28	3061	71	225	2962	2885	0.974004	0.885513	4516	0.963879
d3377863-d350-44e2-bf2b-c7ae4ed6bee0	HTT	+	28	7.32589956430289	7.24137488076853	-4291.33262959322	5978	656	-	Targeting	+	1	3188	28	3057	55	213	2974	2909	0.978144	0.897286	4737	0.968414
d3571a70-5d1d-46cf-a04a-3565b05742f6	HTT	+	28	6.43359945347988	6.61037878375436	-4865.86894434893	5678	808	-	Targeting	+	15	3188	29	3032	63	233	2940	2856	0.971429	0.882571	4435	0.964884
d364d325-a995-48ae-b550-cda31db851b2	HTT	-	26	6.00860260665274	6.49024374571624	-4543.78362120074	22649	831	-	Targeting	-	17	3188	4	2976	44	243	2928	2864	0.978142	0.890824	4590	0.976
d39c400f-2f9e-435b-8dce-8adcb9c85998	HTT	-	31	6.07772212155418	6.17360017407162	-7863.64923794226	25801	1560	-	Targeting	-	1	3188	14	2991	47	257	2930	2870	0.979522	0.887446	4556	0.970842
d39e80dc-8e37-44f2-a23d-3c238c92a8bb	HTT	-	25	6.43827802702145	7.38305963621549	-5176.9644912139	25255	743	-	Targeting	-	1	3188	16	3047	40	196	2991	2921	0.976596	0.905175	4783	0.972367
d3bbee0d-9d5e-4f8b-9e61-6570a577bf8a	HTT	-	24	6.23010635142376	6.3281890789042	-5055.36515756936	26208	774	-	Targeting	-	1	3169	14	3007	53	228	2940	2877	0.978571	0.893201	4614	0.962357
d432880f-59f4-4a74-8a94-bb4fe957ebf4	HTT	+	25	6.47991974659455	7.16573560707885	-4791.42532285792	5862	728	-	Targeting	+	1	3188	25	3021	48	239	2948	2868	0.972863	0.886553	4504	0.971334
d468b5a4-44d2-49a8-84c1-2736bde28f5d	HTT	-	28	6.20046454617594	6.1409703474596	-4938.86609710244	24137	778	-	Targeting	-	1	3188	14	2993	49	257	2930	2857	0.975085	0.88288	4414	0.970199
d46eb38f-3699-47c2-81f1-fcf03d3b1391	HTT	-	27	6.05040423329526	6.18490057680631	-5540.07942088957	29461	865	-	Targeting	-	1	3188	15	3019	47	230	2957	2895	0.979033	0.895176	4672	0.971738
d47d7015-7fc1-4299-9462-6f6abfc43150	HTT	-	25	6.62322630741837	6.84895946992842	-4409.17965450478	23934	626	-	Targeting	-	1	3188	13	3002	22	220	2967	2914	0.982137	0.908071	4927	0.979855
d483aff5-0bbb-4267-8ad5-882cdd58700e	HTT	-	28	6.56633259509103	6.3999440660464	-5137.82039507909	24622	763	-	Targeting	-	10	3188	21	3073	53	179	2999	2907	0.969323	0.899721	4624	0.967107
d48fe6b2-64c9-40b7-babc-04e5448a01c8	HTT	+	26	6.07246448032475	6.59754295072512	-4506.96674499519	6057	757	-	Targeting	+	1	3188	31	3017	29	230	2957	2885	0.975651	0.897077	4685	0.975586
d4975764-1ab4-4e1d-ab94-33367ce1ccd6	HTT	-	24	6.51024370716384	6.4545662537227	-4694.42381247688	23809	660	-	Targeting	-	8	3186	19	3033	81	245	2933	2813	0.959086	0.863148	3994	0.957558
d4ec5185-1d11-4a26-9c79-eea93297bedf	HTT	+	25	7.1697783499053	6.93890147900763	-3775.82050740271	4931	581	-	Targeting	+	1	3188	30	3047	50	220	2967	2909	0.980452	0.898672	4754	0.968658
d50b21b0-2397-4a31-bb4f-3a36795808b3	HTT	+	27	6.84031412877426	6.56944972391165	-4271.85199415244	5283	493	-	Targeting	+	2	3162	27	3035	74	226	2934	2820	0.961145	0.871985	4108	0.956947
d592c5e7-1adc-43ee-ae4f-d05623903d8b	HTT	+	27	6.10392101267247	6.88789731378425	-5126.95706741348	5253	781	-	Targeting	+	1	3186	27	3034	60	238	2947	2872	0.97455	0.885054	4487	0.966546
d5b8ad6e-0447-45d2-84a6-3f5ce6a5ac2d	HTT	+	25	7.15526064116379	7.45480324074074	-4311.13723040464	5848	810	-	Targeting	+	6	3188	32	3060	36	190	2992	2932	0.979947	0.911125	4970	0.973325
d5c49d41-d326-4c2c-81bd-8e8af67ba568	HTT	+	31	6.22680125749838	6.83203610506925	-6509.43407494191	5707	1418	-	Targeting	+	32	3167	56	3062	73	202	2933	2815	0.959768	0.877494	4246	0.957871
d64704c9-bd0f-4c4e-bfeb-9d6a628d4088	HTT	+	26	6.20984497070313	6.10542488549054	-5194.62012946056	6402	632	-	Targeting	+	8	3176	34	3040	57	219	2949	2894	0.98135	0.897364	4723	0.969747
d712e23d-b929-425b-9406-27e0e39d074c	HTT	+	33	6.26076565629172	6.71869102220857	-5502.96804160357	5558	766	-	Targeting	+	1	2782	28	2599	46	256	2525	2436	0.964752	0.861691	3575	0.971528
d744718f-ce9b-42a2-a037-e3de0aff9d79	HTT	+	26	6.94613568308718	6.3587488816994	-4515.27216438531	6569	687	-	Targeting	+	1	3182	28	3082	61	188	2993	2930	0.978951	0.903763	4871	0.965173
d7534567-0e1d-42f8-9a22-1f2c7ff77c07	HTT	+	29	6.74359793723554	6.60529463918586	-4371.91473858624	8015	661	-	Targeting	+	3	3188	28	3081	94	226	2959	2882	0.973978	0.878927	4386	0.955441
d76cf26f-2dfd-4061-a967-ece7923eb5ad	HTT	-	26	6.65957711826101	7.19139372104419	-5241.91943135236	26454	852	-	Targeting	-	1	3188	14	3032	46	215	2972	2899	0.975437	0.89669	4722	0.971242
d7c41a85-456f-4abd-80ed-dda836e26d17	HTT	-	26	6.38385109571541	6.81268809412758	-4619.88116095618	26728	680	-	Targeting	-	7	3188	19	3044	54	210	2971	2902	0.976775	0.897063	4689	0.967122
d7ff77cb-d946-4e8b-bd2b-42ac0f204ee6	HTT	+	28	6.51440851178619	7.51039801437402	-4752.83981873091	5551	728	-	Targeting	+	21	3025	49	2924	62	191	2813	2724	0.968361	0.888454	4194	0.962038
d8192404-a168-4b5d-b61e-e5f12195acdc	HTT	+	28	6.03379660970433	7.80714576881569	-4095.73996747314	5438	633	-	Targeting	+	1	3188	32	3078	52	193	2994	2944	0.9833	0.908922	4982	0.967992
d8981c1a-fccc-4f1d-887a-29a1f17f7a73	HTT	+	29	7.08238684612772	6.47511705815397	-4891.6316576177	5258	742	-	Targeting	+	1	3188	28	3087	55	183	3004	2918	0.971372	0.900062	4672	0.968407
d8d1bdd6-6dce-4c7f-b286-39489732df50	HTT	+	30	6.34964576863354	6.38234577922078	-4119.10012054275	4778	613	-	Targeting	+	14	3187	38	3075	72	208	2965	2882	0.972007	0.888136	4568	0.959547
